"2008","Ecolab - Ster Bac","Rogahn, Jenkins and Wolff","null","2019","4","24.0000","177.60","1","0","247.44","-69.84","null","-39.32432",""
"2009","Ecolab - Ster Bac","Rogahn, Jenkins and Wolff","null","2019","5","48.0000","489.60","3","0","494.88","-5.28","null","-1.07843",""
"2010","Chick Peas - Dried","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2011","Chick Peas - Dried","Rogahn, Jenkins and Wolff","null","2019","1","48.0000","2,193.60","2","0","1,004.86","1,188.74","null","54.19128",""
"2012","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2013","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2014","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","2019","3","12.0000","548.40","1","0","251.21","297.19","null","54.19220",""
"2015","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2016","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","2019","4","24.0000","1,096.80","1","0","502.43","594.37","null","54.19128",""
"2017","Cake - Mini Cheesecake","Rogahn, Jenkins and Wolff","null","2019","5","48.0000","2,193.60","3","0","1,004.86","1,188.74","null","54.19128",""
"2018","Ecolab - Mikroklene 4/4 L","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2019","Ecolab - Mikroklene 4/4 L","Rogahn, Jenkins and Wolff","null","2019","1","72.0000","727.20","2","0","275.99","451.21","null","62.04758",""
"2020","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2021","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2022","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","2019","3","36.0000","363.60","1","0","137.99","225.61","null","62.04895",""
"2023","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2024","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","2019","4","12.0000","121.20","1","0","46.00","75.20","null","62.04620",""
"2025","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","2019","5","60.0000","606.00","3","0","229.99","376.01","null","62.04785",""
"2026","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2027","null","null","Customer Total:","null","null","null","21,843.20","null","null","9,963.08","null","null","null",""
"2028","Shrimp - 150 - 250","Rogahn, Jenkins and Wolff","null","null","null","null","null","null","null","null","null","null","null",""
"2029","Shrimp - 150 - 250","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2030","Soup - Campbells","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2031","Soup - Campbells","Marvin-Mosciski","null","2019","4","10.0000","420.00","1","0","140.18","279.82","null","66.62381",""
"2032","Snapple Lemon Tea","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2033","Snapple Lemon Tea","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2034","Snapple Lemon Tea","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2035","null","null","Customer Total:","null","null","null","420.00","null","null","140.18","null","null","null",""
"2036","Snapple Lemon Tea","Marvin-Mosciski","null","null","null","null","null","null","null","null","null","null","null",""
"2037","Snapple Lemon Tea","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2038","Rum - Mount Gay Eclipes","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2039","Rum - Mount Gay Eclipes","Blick, Hudson and Monahan","null","2019","5","2.0000","40.00","1","0","34.72","5.28","null","13.20000",""
"2040","Wine - George Duboeuf Rose","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2041","Wine - George Duboeuf Rose","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2042","Tomatoes - Heirloom","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2043","Tomatoes - Heirloom","Blick, Hudson and Monahan","null","2019","1","125.0000","1,414.00","11","0","1,183.80","230.20","null","16.28006",""
"2044","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2045","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2046","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","2019","2","105.0000","1,286.25","11","0","1,004.82","281.43","null","21.87988",""
"2047","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2048","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","2019","3","145.0000","1,770.00","13","0","1,392.06","377.94","null","21.35254",""
"2049","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","2019","4","130.0000","1,542.50","13","0","1,250.30","292.20","null","18.94327",""
"2050","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","2019","5","134.0000","1,715.00","11","1","1,296.04","345.46","null","21.04539",""
"2051","Wine - Red, Metus Rose","Blick, Hudson and Monahan","null","2019","6","135.0000","1,653.75","12","0","1,303.75","350.00","null","21.16402",""
"2052","Kippers - Smoked","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2053","Kippers - Smoked","Blick, Hudson and Monahan","null","2019","1","115.0000","2,287.50","13","0","1,667.50","620.00","null","27.10383",""
"2054","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2055","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2056","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","2019","2","115.0000","2,082.50","15","0","1,690.25","392.25","null","18.83553",""
"2057","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2058","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","2019","3","140.0000","2,545.00","15","0","2,048.01","496.99","null","19.52809",""
"2059","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","2019","4","128.0000","2,391.50","15","0","1,860.10","531.40","null","22.22036",""
"2060","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","2019","5","106.0000","1,908.00","10","0","1,553.49","354.51","null","18.58019",""
"2061","Fresh Portabella - 5lbs","Blick, Hudson and Monahan","null","2019","6","100.0000","1,745.00","10","0","1,464.78","280.22","null","16.05845",""
"2062","Sugar - Palm","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2063","Sugar - Palm","Blick, Hudson and Monahan","null","2019","2","3.0000","75.00","1","0","51.63","23.37","null","31.16000",""
"2064","Tarragon - Fresh","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2065","Tarragon - Fresh","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2066","Lobster - Tail 6 Oz","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2067","Lobster - Tail 6 Oz","Blick, Hudson and Monahan","null","2019","1","26.0000","458.25","5","0","213.98","244.27","null","53.30496",""
"2068","Flour - Chickpea","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2069","Flour - Chickpea","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2070","Flour - Chickpea","Blick, Hudson and Monahan","null","2019","2","21.0000","378.00","5","0","172.83","205.17","null","54.27778",""
"2071","Flour - Chickpea","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2072","Flour - Chickpea","Blick, Hudson and Monahan","null","2019","3","43.0000","774.00","10","0","353.89","420.11","null","54.27778",""
"2073","Flour - Chickpea","Blick, Hudson and Monahan","null","2019","4","29.0000","518.00","7","0","238.67","279.33","null","53.92471",""
"2074","Flour - Chickpea","Blick, Hudson and Monahan","null","2019","5","35.0000","630.00","5","0","288.05","341.95","null","54.27778",""
"2075","Flour - Chickpea","Blick, Hudson and Monahan","null","2019","6","32.0000","573.50","7","0","263.36","310.14","null","54.07847",""
"2076","Hand Towel","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2077","Hand Towel","Blick, Hudson and Monahan","null","2019","2","3.0000","117.00","2","0","82.41","34.59","null","29.56410",""
"2078","Bulgar","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2079","Bulgar","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2080","Flour - Buckwheat, Dark","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2081","Flour - Buckwheat, Dark","Blick, Hudson and Monahan","null","2019","2","1.0000","43.50","1","0","28.94","14.56","null","33.47126",""
"2082","Fiddlehead - Frozen","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2083","Fiddlehead - Frozen","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2084","Wine - Periguita Fonseca","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2085","Wine - Periguita Fonseca","Blick, Hudson and Monahan","null","2019","1","17.0000","316.50","6","0","110.94","205.56","null","64.94787",""
"2086","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2087","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2088","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","2019","2","19.0000","334.75","7","0","123.98","210.77","null","62.96341",""
"2089","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2090","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","2019","3","26.0000","459.00","10","0","169.65","289.35","null","63.03922",""
"2091","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","2019","4","44.0000","764.75","10","0","287.11","477.64","null","62.45701",""
"2092","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","2019","5","18.0000","319.50","6","0","117.46","202.04","null","63.23631",""
"2093","Wild Mix 3#/cs","Blick, Hudson and Monahan","null","2019","6","19.0000","337.25","7","0","123.98","213.27","null","63.23795",""
"2094","Pepper - Sorrano","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2095","Pepper - Sorrano","Blick, Hudson and Monahan","null","2019","1","3.0000","75.00","1","0","28.04","46.96","null","62.61333",""
"2096","Coffee Caramel Biscotti","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2097","Coffee Caramel Biscotti","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2098","Coffee Caramel Biscotti","Blick, Hudson and Monahan","null","2019","2","3.0000","75.00","1","0","28.04","46.96","null","62.61333",""
"2099","Coffee Caramel Biscotti","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2100","Wine - Sawmill Creek Autumn","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2101","Wine - Sawmill Creek Autumn","Blick, Hudson and Monahan","null","2019","1","10.0000","250.00","1","0","100.41","149.59","null","59.83600",""
"2102","Dried Juniper Berries 1#/pp","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
"2103","Dried Juniper Berries 1#/pp","Blick, Hudson and Monahan","null","null","null","null","null","null","null","null","null","null","null",""
